brand,ice_type,drink_name,caffeine_amount,processed_at
메가커피,hot,아메리카노,204.2,2026-03-17 20:08:27
메가커피,hot,꿀아메리카노,199.4,2026-03-17 20:08:27
메가커피,hot,헤이즐넛 아메리카노,209.8,2026-03-17 20:08:27
메가커피,hot,바닐라 아메리카노,220.7,2026-03-17 20:08:27
메가커피,hot,헛개리카노,181.6,2026-03-17 20:08:27
메가커피,hot,카페라떼,189.9,2026-03-17 20:08:27
메가커피,hot,카푸치노,201.4,2026-03-17 20:08:27
메가커피,hot,바닐라라떼,189.9,2026-03-17 20:08:27
메가커피,hot,헤이즐넛 라떼,204.6,2026-03-17 20:08:27
메가커피,hot,카라멜마끼아또,203.4,2026-03-17 20:08:27
메가커피,hot,연유라떼,194.2,2026-03-17 20:08:27
메가커피,hot,카페모카,233.2,2026-03-17 20:08:27
메가커피,hot,에스프레소,104.8,2026-03-17 20:08:27
메가커피,hot,에스프레소 도피오,184.7,2026-03-17 20:08:27
메가커피,hot,핫초코,21.9,2026-03-17 20:08:27
메가커피,ice,녹차라떼,114.5,2026-03-17 20:08:27
메가커피,hot,곡물라떼,0.0,2026-03-17 20:08:27
메가커피,hot,로얄밀크티,106.2,2026-03-17 20:08:27
메가커피,hot,고구마라때,0.0,2026-03-17 20:08:27
메가커피,hot,토피넛라떼,46.4,2026-03-17 20:08:27
메가커피,hot,캐모마일,0.0,2026-03-17 20:08:27
메가커피,hot,페퍼민트,0.0,2026-03-17 20:08:27
메가커피,hot,녹차라떼,114.5,2026-03-17 20:08:27
메가커피,hot,얼그레이,73.4,2026-03-17 20:08:27
메가커피,hot,자몽차,0.0,2026-03-17 20:08:27
메가커피,hot,레몬차,0.0,2026-03-17 20:08:27
메가커피,hot,유자차,0.0,2026-03-17 20:08:27
메가커피,hot,허니자몽블랙티,61.5,2026-03-17 20:08:27
메가커피,hot,사과유자차,0.0,2026-03-17 20:08:27
메가커피,hot,왕메가 사과유자차,0.0,2026-03-17 20:08:27
메가커피,hot,상큼 리치티,0.0,2026-03-17 20:08:27
메가커피,ice,아메리카노,199.7,2026-03-17 20:08:27
메가커피,ice,메가리카노,290.8,2026-03-17 20:08:27
메가커피,ice,꿀아메리카노,198.6,2026-03-17 20:08:27
메가커피,ice,헤이즐넛 아메리카노,196.7,2026-03-17 20:08:27
메가커피,ice,바닐라 아메리카노,211.5,2026-03-17 20:08:27
메가커피,ice,헛개리카노,181.2,2026-03-17 20:08:27
메가커피,ice,왕메가 헛개리카노,234.6,2026-03-17 20:08:27
메가커피,ice,카페라떼,199.1,2026-03-17 20:08:27
메가커피,ice,왕메가 카페라떼,347.1,2026-03-17 20:08:27
메가커피,ice,카푸치노,192.3,2026-03-17 20:08:27
메가커피,ice,바닐라라떼,195.1,2026-03-17 20:08:27
메가커피,ice,헤이즐넛라떼,216.9,2026-03-17 20:08:27
메가커피,ice,카라멜마끼아또,200.0,2026-03-17 20:08:27
메가커피,ice,카페모카,232.5,2026-03-17 20:08:27
메가커피,ice,큐브라떼,313.4,2026-03-17 20:08:27
메가커피,ice,할메가커피,99.6,2026-03-17 20:08:27
메가커피,ice,왕할메가커피,196.4,2026-03-17 20:08:27
메가커피,ice,연유라떼,165.9,2026-03-17 20:08:27
메가커피,ice,라이트 바닐라 아몬드라떼,206.2,2026-03-17 20:08:27
메가커피,ice,할메가 미숫커피,172.9,2026-03-17 20:08:27
메가커피,hot,hot 콜드브루,217.0,2026-03-17 20:08:27
메가커피,hot,hot 콜드브루 라떼,216.7,2026-03-17 20:08:27
메가커피,ice,ice 콜드브루,156.4,2026-03-17 20:08:27
메가커피,ice,ice 콜드브루라떼,131.7,2026-03-17 20:08:27
메가커피,hot,hot 디카페인 콜드브루,13.1,2026-03-17 20:08:27
메가커피,hot,hot 디카페인 콜드브루라떼,14.0,2026-03-17 20:08:27
메가커피,ice,ice 디카페인 콜드브루,8.7,2026-03-17 20:08:27
메가커피,ice,ice 디카페인 콜드브루라떼,9.9,2026-03-17 20:08:27
메가커피,ice,아이스초코,21.3,2026-03-17 20:08:27
메가커피,ice,왕메가초코,35.6,2026-03-17 20:08:27
메가커피,ice,ice 곡물라떼,0.0,2026-03-17 20:08:27
메가커피,ice,ice 로얄밀크티,118.1,2026-03-17 20:08:27
메가커피,ice,ice 녹차라떼,135.9,2026-03-17 20:08:27
메가커피,ice,ice 고구마라떼,0.0,2026-03-17 20:08:27
메가커피,ice,ice 토피넛라떼,54.0,2026-03-17 20:08:27
메가커피,ice,ice 오레오초코라떼,11.1,2026-03-17 20:08:27
메가커피,ice,ice 딸기라떼,0.0,2026-03-17 20:08:27
메가커피,ice,ice 캐모마일,0.0,2026-03-17 20:08:27
메가커피,ice,ice 패퍼민트,0.0,2026-03-17 20:08:27
메가커피,ice,ice 녹차,78.5,2026-03-17 20:08:27
메가커피,ice,ice 얼그레이,87.2,2026-03-17 20:08:27
메가커피,ice,복숭아 아이스티,24.0,2026-03-17 20:08:27
메가커피,ice,왕메가아이스티,41.2,2026-03-17 20:08:27
메가커피,ice,제로슈가복숭아 아이스티,14.5,2026-03-17 20:08:27
메가커피,ice,자몽차,0.0,2026-03-17 20:08:27
메가커피,ice,레몬차,0.0,2026-03-17 20:08:27
메가커피,ice,유자차,0.0,2026-03-17 20:08:27
메가커피,ice,허니 자몽 블랙티,70.9,2026-03-17 20:08:27
메가커피,ice,사과 유자차,0.0,2026-03-17 20:08:27
메가커피,ice,상큼 리치티,0.0,2026-03-17 20:08:27
메가커피,ice,딸기 주스,0.0,2026-03-17 20:08:27
메가커피,ice,딸기 바나나주스,0.0,2026-03-17 20:08:27
메가커피,ice,블루베리플럼주스,0.0,2026-03-17 20:08:27
메가커피,ice,골드키위주스,0.0,2026-03-17 20:08:27
메가커피,ice,체리콕,23.9,2026-03-17 20:08:27
메가커피,ice,레몬에이드,0.0,2026-03-17 20:08:27
메가커피,ice,블루레몬에이드,0.0,2026-03-17 20:08:27
메가커피,ice,자몽에이드,0.0,2026-03-17 20:08:27
메가커피,ice,청포도에이드,0.0,2026-03-17 20:08:27
메가커피,ice,메가에이드,0.0,2026-03-17 20:08:27
메가커피,ice,라임모히또,0.0,2026-03-17 20:08:27
메가커피,ice,제로부스트에이드,0.0,2026-03-17 20:08:27
메가커피,ice,플레인요거트 스무디,0.0,2026-03-17 20:08:27
메가커피,ice,망고요거트 스무디,0.0,2026-03-17 20:08:27
메가커피,ice,딸기요거트 스무디,0.0,2026-03-17 20:08:27
메가커피,ice,블루베리요거트 스무디,0.0,2026-03-17 20:08:27
메가커피,ice,귤톡톡젤리 스무디,0.0,2026-03-17 20:08:27
메가커피,ice,쿠키프라페,6.8,2026-03-17 20:08:27
메가커피,ice,민트프라페,5.6,2026-03-17 20:08:27
메가커피,ice,리얼초코 프라페,32.1,2026-03-17 20:08:27
메가커피,ice,녹차 프라페,198.8,2026-03-17 20:08:27
메가커피,ice,커피 프라페,162.6,2026-03-17 20:08:27
메가커피,ice,딸기쿠키 프라페,2.6,2026-03-17 20:08:27
메가커피,ice,플레인퐁 크러쉬,0.0,2026-03-17 20:08:27
메가커피,ice,딸기퐁 크러쉬,0.0,2026-03-17 20:08:27
메가커피,ice,바나나퐁 크러쉬,0.0,2026-03-17 20:08:27
메가커피,ice,초코허니퐁 크러쉬,10.0,2026-03-17 20:08:27
메가커피,ice,코코넛커피 스무디,173.8,2026-03-17 20:08:27
메가커피,ice,골드망고스무디,0.0,2026-03-17 20:08:27
메가커피,ice,흑당 버블라떼,0.0,2026-03-17 20:08:27
메가커피,ice,흑당 버블 밀크티라떼,14.3,2026-03-17 20:08:27
메가커피,ice,흑당 라떼,0.0,2026-03-17 20:08:27
메가커피,ice,흑당 밀크티라떼,30.6,2026-03-17 20:08:27
메가커피,ice,꿀수박주스,0.0,2026-03-17 20:08:27
메가커피,ice,꿀수박 화채스무디,0.0,2026-03-17 20:08:27
메가커피,ice,꿀복숭아 스무디,0.0,2026-03-17 20:08:27
메가커피,ice,저당POPPOP매실 아이스티,0.0,2026-03-17 20:08:27
메가커피,ice,콜드브루 아샷추크러쉬,137.4,2026-03-17 20:08:27
메가커피,hot,디카페인 에스프레소,4.9,2026-03-17 20:08:27
메가커피,hot,디카페인 아메리카노,11.4,2026-03-17 20:08:27
메가커피,hot,디카페인 꿀아메리카노,11.3,2026-03-17 20:08:27
메가커피,hot,디카페인 헤이즐넛 아메리카노,6.9,2026-03-17 20:08:27
메가커피,hot,디카페인 바닐라아메리카노,9.1,2026-03-17 20:08:27
메가커피,hot,디카페인 헛개리카노,9.1,2026-03-17 20:08:27
메가커피,hot,디카페인 카페라떼,17.0,2026-03-17 20:08:27
메가커피,hot,디카페인 카푸치노,11.3,2026-03-17 20:08:27
메가커피,hot,디카페인 바닐라라떼,8.9,2026-03-17 20:08:27
메가커피,hot,디카페인 헤이즐넛라떼,9.4,2026-03-17 20:08:27
메가커피,hot,디카페인 카라멜마끼아또,6.5,2026-03-17 20:08:27
메가커피,hot,디카페인 카페모카,26.8,2026-03-17 20:08:27
메가커피,hot,디카페인 연유라떼,9.8,2026-03-17 20:08:27
메가커피,ice,디카페인 아메리카노,10.8,2026-03-17 20:08:27
메가커피,ice,디카페인 꿀아메리카노,8.7,2026-03-17 20:08:27
메가커피,ice,디카페인 헤이즐넛아메리카노,11.2,2026-03-17 20:08:27
메가커피,ice,디카페인 바닐라아메리카노,8.8,2026-03-17 20:08:27
메가커피,ice,디카페인 헛개리카노,5.3,2026-03-17 20:08:27
메가커피,ice,디카페인 왕메가헛개리카노,13.1,2026-03-17 20:08:27
메가커피,ice,디카페인 카페라떼,14.4,2026-03-17 20:08:27
메가커피,ice,디카페인 왕메가라페라떼,11.2,2026-03-17 20:08:27
메가커피,ice,디카페인 카푸치노,11.4,2026-03-17 20:08:27
메가커피,ice,디카페인 바닐라라떼,8.4,2026-03-17 20:08:27
메가커피,ice,디카페인 헤이즐넛라떼,4.8,2026-03-17 20:08:27
메가커피,ice,디카페인 카라멜마끼아또,6.5,2026-03-17 20:08:27
메가커피,ice,디카페인 카페모카,22.5,2026-03-17 20:08:27
메가커피,ice,디카페인 연유라떼,14.9,2026-03-17 20:08:27
메가커피,ice,디카페인 메가리카노,10.9,2026-03-17 20:08:27
메가커피,ice,디카페인 라이트바닐라아몬드라떼,9.5,2026-03-17 20:08:27
컴포즈,hot,에스프레소,156.0,2026-03-17 20:08:27
컴포즈,ice,빅포즈 아메리카노,312.0,2026-03-17 20:08:27
컴포즈,hot,아메리카노,156.0,2026-03-17 20:08:27
컴포즈,ice,아메리카노,156.0,2026-03-17 20:08:27
컴포즈,hot,카페라떼,208.0,2026-03-17 20:08:27
컴포즈,ice,카페라떼,208.0,2026-03-17 20:08:27
컴포즈,hot,카푸치노,208.0,2026-03-17 20:08:27
컴포즈,hot,바닐라라떼,208.0,2026-03-17 20:08:27
컴포즈,ice,바닐라라떼,208.0,2026-03-17 20:08:27
컴포즈,hot,헤이즐넛라떼,208.0,2026-03-17 20:08:27
컴포즈,ice,헤이즐넛라떼,208.0,2026-03-17 20:08:27
컴포즈,hot,돌체라떼,208.0,2026-03-17 20:08:27
컴포즈,ice,돌체라떼,208.0,2026-03-17 20:08:27
컴포즈,ice,흑당 카페라떼,104.0,2026-03-17 20:08:27
컴포즈,hot,카라멜마끼아또,208.0,2026-03-17 20:08:27
컴포즈,ice,카라멜마끼아또,208.0,2026-03-17 20:08:27
컴포즈,hot,카페모카,208.0,2026-03-17 20:08:27
컴포즈,ice,카페모카,208.0,2026-03-17 20:08:27
컴포즈,ice,달고나라떼,156.0,2026-03-17 20:08:27
컴포즈,ice,아인슈페너라떼,208.0,2026-03-17 20:08:27
컴포즈,ice,빅포즈 아샷추,186.0,2026-03-17 20:08:27
컴포즈,ice,아샷추,176.2,2026-03-17 20:08:27
컴포즈,hot,콜드브루,85.0,2026-03-17 20:08:27
컴포즈,ice,콜드브루,85.0,2026-03-17 20:08:27
컴포즈,hot,콜드브루라떼,85.0,2026-03-17 20:08:27
컴포즈,ice,콜드브루라떼,85.0,2026-03-17 20:08:27
컴포즈,ice,아인슈페너,85.0,2026-03-17 20:08:27
컴포즈,hot,디카페인 콜드브루,4.7,2026-03-17 20:08:27
컴포즈,ice,디카페인 콜드브루,4.7,2026-03-17 20:08:27
컴포즈,hot,디카페인 콜드브루라떼,4.7,2026-03-17 20:08:27
컴포즈,ice,디카페인 콜드브루라떼,4.7,2026-03-17 20:08:27
컴포즈,hot,디카페인 아메리카노,9.2,2026-03-17 20:08:27
컴포즈,ice,디카페인 아메리카노,9.2,2026-03-17 20:08:27
컴포즈,ice,빅포즈 디카페인아메리카노,18.4,2026-03-17 20:08:27
컴포즈,hot,디카페인 카페라떼,9.2,2026-03-17 20:08:27
컴포즈,ice,디카페인 카페라떼,9.2,2026-03-17 20:08:27
컴포즈,ice,빅포즈 디카페인라떼,18.4,2026-03-17 20:08:27
컴포즈,hot,디카페인 바닐라라떼,61.2,2026-03-17 20:08:27
컴포즈,ice,디카페인 바닐라라떼,61.2,2026-03-17 20:08:27
컴포즈,hot,디카페인 헤이즐넛라떼,61.2,2026-03-17 20:08:27
컴포즈,ice,디카페인 헤이즐넛라떼,61.2,2026-03-17 20:08:27
컴포즈,hot,디카페인 돌체라떼,61.2,2026-03-17 20:08:27
컴포즈,ice,디카페인 돌체라떼,61.2,2026-03-17 20:08:27
컴포즈,hot,더블초코라떼,1.65,2026-03-17 20:08:27
컴포즈,ice,더블초코라떼,1.65,2026-03-17 20:08:27
컴포즈,hot,녹차라떼,112.7,2026-03-17 20:08:27
컴포즈,ice,녹차라떼,112.7,2026-03-17 20:08:27
컴포즈,hot,쿠키초코라떼,0.2,2026-03-17 20:08:27
컴포즈,ice,쿠키초코라떼,0.2,2026-03-17 20:08:27
컴포즈,hot,밀크티,170.0,2026-03-17 20:08:27
컴포즈,ice,밀크티,170.0,2026-03-17 20:08:27
컴포즈,ice,흑당밀크티,0.0,2026-03-17 20:08:27
컴포즈,ice,리얼초코자바칩 프라페,9.7,2026-03-17 20:08:27
컴포즈,ice,민트초코오레오 프라페,0.0,2026-03-17 20:08:27
컴포즈,ice,쿠키초코 프라페,0.33,2026-03-17 20:08:27
컴포즈,ice,모카자바칩 프라페,165.7,2026-03-17 20:08:27
컴포즈,ice,녹차프라페,193.0,2026-03-17 20:08:27
컴포즈,ice,커피 밀크쉐이크,156.0,2026-03-17 20:08:27
스타벅스,ice,돌체 콜드 브루,155.0,2026-03-17 20:08:27
스타벅스,ice,리저브 나이트로,190.0,2026-03-17 20:08:27
스타벅스,ice,리저브 콜드 브루,190.0,2026-03-17 20:08:27
스타벅스,ice,민트 콜드 브루,415.0,2026-03-17 20:08:27
스타벅스,ice,바닐라 크림 콜드 브루,155.0,2026-03-17 20:08:27
스타벅스,ice,시그니처 더 블랙 콜드 브루,680.0,2026-03-17 20:08:27
스타벅스,ice,오트 콜드 브루,65.0,2026-03-17 20:08:27
스타벅스,ice,콜드 브루,155.0,2026-03-17 20:08:27
스타벅스,ice,콜드 브루(Trenta),360.0,2026-03-17 20:08:27
스타벅스,ice,콜드 브루 몰트,190.0,2026-03-17 20:08:27
스타벅스,ice,콜드 브루 플로트,190.0,2026-03-17 20:08:27
스타벅스,ice,흑임자 크림 콜드 브루,200.0,2026-03-17 20:08:27
스타벅스,ice,아이스 커피,140.0,2026-03-17 20:08:27
스타벅스,ice,오늘의 커피,260.0,2026-03-17 20:08:27
스타벅스,ice,번트 카라멜 라떼,210.0,2026-03-17 20:08:27
스타벅스,ice,에스프레소 콘 파나,75.0,2026-03-17 20:08:27
스타벅스,ice,에스프레소 마키아또,75.0,2026-03-17 20:08:27
스타벅스,ice,스타벅스 1호점 카페 아메리카노,210.0,2026-03-17 20:08:27
스타벅스,ice,아이스 스타벅스 1호점 카페 아메리카노,210.0,2026-03-17 20:08:27
스타벅스,ice,아이스 카페 아메리카노,150.0,2026-03-17 20:08:27
스타벅스,ice,카페 아메리카노,150.0,2026-03-17 20:08:27
스타벅스,ice,아이스 카라멜 마키아또,75.0,2026-03-17 20:08:27
스타벅스,ice,카라멜 마키아또,75.0,2026-03-17 20:08:27
스타벅스,ice,아이스 카푸치노,75.0,2026-03-17 20:08:27
스타벅스,ice,카푸치노,75.0,2026-03-17 20:08:27
스타벅스,ice,라벤더 카페 브레베,105.0,2026-03-17 20:08:27
스타벅스,ice,바닐라 빈 라떼,210.0,2026-03-17 20:08:27
스타벅스,ice,스타벅스 돌체 라떼,150.0,2026-03-17 20:08:27
스타벅스,ice,아이스 바닐라 빈 라떼,210.0,2026-03-17 20:08:27
스타벅스,ice,아이스 스타벅스 돌체 라떼,150.0,2026-03-17 20:08:27
스타벅스,ice,아이스 인절미 크림 라떼,75.0,2026-03-17 20:08:27
스타벅스,ice,아이스 카페 라떼,75.0,2026-03-17 20:08:27
스타벅스,ice,인절미 크림 라떼,75.0,2026-03-17 20:08:27
스타벅스,ice,카페 라떼,75.0,2026-03-17 20:08:27
스타벅스,ice,아이스 카페 모카,95.0,2026-03-17 20:08:27
스타벅스,ice,아이스 화이트 초콜릿 모카,75.0,2026-03-17 20:08:27
스타벅스,ice,카페 모카,95.0,2026-03-17 20:08:27
스타벅스,ice,클래식 민트 모카,210.0,2026-03-17 20:08:27
스타벅스,ice,화이트 초콜릿 모카,75.0,2026-03-17 20:08:27
스타벅스,ice,아이스 플랫 화이트,130.0,2026-03-17 20:08:27
스타벅스,ice,플랫 화이트,130.0,2026-03-17 20:08:27
스타벅스,ice,바닐라 스타벅스 더블 샷,150.0,2026-03-17 20:08:27
스타벅스,ice,블론드 바닐라 더블 샷 마키아또,170.0,2026-03-17 20:08:27
스타벅스,ice,사케라또 아포가토,210.0,2026-03-17 20:08:27
스타벅스,ice,스파클링 시트러스 에스프레소,105.0,2026-03-17 20:08:27
스타벅스,ice,아이스 블론드 바닐라 더블 샷 마키아또,170.0,2026-03-17 20:08:27
스타벅스,ice,에스프레소,75.0,2026-03-17 20:08:27
스타벅스,ice,커피 스타벅스 더블 샷,150.0,2026-03-17 20:08:27
스타벅스,ice,클래식 아포가토,210.0,2026-03-17 20:08:27
스타벅스,ice,헤이즐넛 스타벅스 더블 샷,150.0,2026-03-17 20:08:27
스타벅스,ice,자몽 망고 코코 프라푸치노,0.0,2026-03-17 20:08:27
스타벅스,ice,더블 에스프레소 칩 프라푸치노,130.0,2026-03-17 20:08:27
스타벅스,ice,에스프레소 프라푸치노,120.0,2026-03-17 20:08:27
스타벅스,ice,자바 칩 프라푸치노,100.0,2026-03-17 20:08:27
스타벅스,ice,카라멜 프라푸치노,85.0,2026-03-17 20:08:27
스타벅스,ice,딸기 글레이즈드 크림 프라푸치노,5.0,2026-03-17 20:08:27
스타벅스,ice,바나나 아몬드 오트 프라푸치노,0.0,2026-03-17 20:08:27
스타벅스,ice,인절미 제주 녹차 크림 프라푸치노,37.0,2026-03-17 20:08:27
스타벅스,ice,제주 까망 크림 프라푸치노,0.0,2026-03-17 20:08:27
스타벅스,ice,제주 녹차 크림 프라푸치노,60.0,2026-03-17 20:08:27
스타벅스,ice,제주 쑥떡 크림 프라푸치노,0.0,2026-03-17 20:08:27
스타벅스,ice,초코 바나나 아몬드 오트 프라푸치노,5.0,2026-03-17 20:08:27
스타벅스,ice,초콜릿 크림 칩 프라푸치노,10.0,2026-03-17 20:08:27
스타벅스,ice,화이트 타이거 프라푸치노,0.0,2026-03-17 20:08:27
스타벅스,ice,더블 머스캣 블렌디드,0.0,2026-03-17 20:08:27
스타벅스,ice,북한산 레몬 얼 그레이 블렌디드,8.0,2026-03-17 20:08:27
스타벅스,ice,스타벅스 클래식 밀크티 블렌디드,60.0,2026-03-17 20:08:27
스타벅스,ice,여수 바다 유자 블렌디드,0.0,2026-03-17 20:08:27
스타벅스,ice,한라봉 천혜향 블렌디드,0.0,2026-03-17 20:08:27
스타벅스,ice,딸기 딜라이트 요거트 블렌디드,0.0,2026-03-17 20:08:27
스타벅스,ice,망고 바나나 블렌디드,0.0,2026-03-17 20:08:27
스타벅스,ice,스타벅스 판다 쿠키 블렌디드,0.0,2026-03-17 20:08:27
스타벅스,ice,피치 망고 블렌디드,0.0,2026-03-17 20:08:27
스타벅스,ice,딸기 아사이 레모네이드 스타벅스 리프레셔,30.0,2026-03-17 20:08:27
스타벅스,ice,딸기 아사이 레모네이드 스타벅스 리프레셔(Trenta),73.0,2026-03-17 20:08:27
스타벅스,ice,골든 만다린 홉 피지오,16.0,2026-03-17 20:08:27
스타벅스,ice,쿨 라임 피지오,110.0,2026-03-17 20:08:27
스타벅스,ice,민트 블렌드 티,0.0,2026-03-17 20:08:27
스타벅스,ice,아이스 민트 블렌드 티,0.0,2026-03-17 20:08:27
스타벅스,ice,아이스 얼 그레이 티,50.0,2026-03-17 20:08:27
스타벅스,ice,아이스 유스베리 티,20.0,2026-03-17 20:08:27
스타벅스,ice,아이스 유자 민트 티,0.0,2026-03-17 20:08:27
스타벅스,ice,아이스 잉글리쉬 브렉퍼스트 티,40.0,2026-03-17 20:08:27
스타벅스,ice,아이스 제주 유기농 녹차로 만든 티,16.0,2026-03-17 20:08:27
스타벅스,ice,아이스 제주팔삭 & 자몽 허니 블랙 티,27.0,2026-03-17 20:08:27
스타벅스,ice,아이스 캐모마일 블렌드 티,0.0,2026-03-17 20:08:27
스타벅스,ice,아이스 히비스커스 블렌드 티,0.0,2026-03-17 20:08:27
스타벅스,ice,얼 그레이 티,70.0,2026-03-17 20:08:27
스타벅스,ice,유스베리 티,20.0,2026-03-17 20:08:27
스타벅스,ice,유자 민트 티,0.0,2026-03-17 20:08:27
스타벅스,ice,잉글리쉬 브렉퍼스트 티,70.0,2026-03-17 20:08:27
스타벅스,ice,자몽 허니 블랙 티,70.0,2026-03-17 20:08:27
스타벅스,ice,제주 유기농 녹차로 만든 티,16.0,2026-03-17 20:08:27
스타벅스,ice,제주팔삭 & 자몽 허니 블랙 티,70.0,2026-03-17 20:08:27
스타벅스,ice,캐모마일 블렌드 티,0.0,2026-03-17 20:08:27
스타벅스,ice,히비스커스 블렌드 티,0.0,2026-03-17 20:08:27
스타벅스,ice,MINI 라임 패션 티 with 팔삭 셔벗,35.0,2026-03-17 20:08:27
스타벅스,ice,레드 파워 패션 티,33.0,2026-03-17 20:08:27
스타벅스,ice,레몬 캐모마일 블렌드 티,0.0,2026-03-17 20:08:27
스타벅스,ice,복숭아 아이스 티(Trenta),70.0,2026-03-17 20:08:27
스타벅스,ice,복숭아 아이스 티,30.0,2026-03-17 20:08:27
스타벅스,ice,복숭아 핫 티,70.0,2026-03-17 20:08:27
스타벅스,ice,아이스 레몬 캐모마일 블렌드 티,0.0,2026-03-17 20:08:27
스타벅스,ice,아이스 자몽 허니 블랙 티(Trenta),75.0,2026-03-17 20:08:27
스타벅스,ice,아이스 자몽 허니 블랙 티,30.0,2026-03-17 20:08:27
스타벅스,ice,녹차 티라미수 라떼,75.0,2026-03-17 20:08:27
스타벅스,ice,스타벅스 클래식 밀크티,190.0,2026-03-17 20:08:27
스타벅스,ice,스타벅스 클래식 밀크티 보틀,195.0,2026-03-17 20:08:27
