brand,ice_type,drink_name,caffeine_amount,processed_at
공차,hot,카페라떼,129.0,2026-03-17 20:08:27
공차,ice,얼그레이 아메리카노(DRIP),313.0,2026-03-17 20:08:27
공차,hot,얼그레이 아메리카노(DRIP),313.0,2026-03-17 20:08:27
공차,ice,바닐라 카페라떼(ESP),171.0,2026-03-17 20:08:27
공차,hot,바닐라 카페라떼(ESP),171.0,2026-03-17 20:08:27
공차,ice,바닐라 카페라떼(DRIP),182.0,2026-03-17 20:08:27
공차,hot,바닐라 카페라떼(DRIP),182.0,2026-03-17 20:08:27
공차,ice,카페모카(ESP),182.0,2026-03-17 20:08:27
공차,hot,카페모카(ESP),182.0,2026-03-17 20:08:27
공차,ice,카페모카(DRIP),192.0,2026-03-17 20:08:27
공차,hot,카페모카(DRIP),192.0,2026-03-17 20:08:27
공차,ice,공차슈페너(ESP),178.0,2026-03-17 20:08:27
공차,ice,공차슈페너(DRIP),250.0,2026-03-17 20:08:27
공차,ice,카페 스무디 with 블랙티 (ESP),143.0,2026-03-17 20:08:27
공차,ice,카페 스무디 with 블랙티 (DRIP),160.0,2026-03-17 20:08:27
바나프레소,ice,아메리카노,203.4,2026-03-17 20:08:27
바나프레소,ice,시그니처아메리카노,217.8,2026-03-17 20:08:27
바나프레소,ice,디카페인 아메리카노,0.0,2026-03-17 20:08:27
바나프레소,ice,바나리카노,406.8,2026-03-17 20:08:27
바나프레소,ice,디카페인 바나리카노,0.0,2026-03-17 20:08:27
바나프레소,ice,핑크아메리카노,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 핑크아메리카노,0.0,2026-03-17 20:08:27
바나프레소,ice,핑크카페라떼,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 핑크카페라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,허니아메리카노,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 허니아메리카노,0.0,2026-03-17 20:08:27
바나프레소,ice,유자셔벗아메리카노,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 유자셔벗아메리카노,0.0,2026-03-17 20:08:27
바나프레소,ice,제로슈가 스위트아메리카노,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 제로슈가 스위트아메리카노,0.0,2026-03-17 20:08:27
바나프레소,ice,헛개리카노,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 헛개리카노,0.0,2026-03-17 20:08:27
바나프레소,ice,빅바나 헛개리카노,406.8,2026-03-17 20:08:27
바나프레소,ice,빅바나 디카페인 헛개리카노,0.0,2026-03-17 20:08:27
바나프레소,ice,화이트아메리카노,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 화이트아메리카노,0.0,2026-03-17 20:08:27
바나프레소,ice,클래식밀크커피,162.27,2026-03-17 20:08:27
바나프레소,ice,빅바나 클래식밀크커피,241.6,2026-03-17 20:08:27
바나프레소,ice,카페라떼,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 카페라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,빅바나 카페라떼,406.8,2026-03-17 20:08:27
바나프레소,ice,빅바나 디카페인 카페라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,크리미라떼,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 크리미라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,빅바나 크리미라떼,406.8,2026-03-17 20:08:27
바나프레소,ice,빅바나 디카페인 크리미라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,헛개크리미라떼,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 헛개크리미라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,바닐라라떼,203.4,2026-03-17 20:08:27
바나프레소,ice,저당 바닐라라떼,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 바닐라라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,저당 디카페인 바닐라라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,빅바나 바닐라라떼,406.8,2026-03-17 20:08:27
바나프레소,ice,저당 빅바나 바닐라라떼,406.8,2026-03-17 20:08:27
바나프레소,ice,빅바나 디카페인 바닐라라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,저당 빅바나 디카페인 바닐라라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,스위티소금라떼,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 스위티소금라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,연유라떼,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 연유라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,카페모카,210.95,2026-03-17 20:08:27
바나프레소,ice,디카페인 카페모카,7.55,2026-03-17 20:08:27
바나프레소,ice,밀크카라멜마키아또,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 밀크카라멜마키아또,0.0,2026-03-17 20:08:27
바나프레소,ice,시나몬라떼,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 시나몬라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,피스타치오카페라떼,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 피스타치오카페라떼,0.0,2026-03-17 20:08:27
바나프레소,ice,에스프레소,203.4,2026-03-17 20:08:27
바나프레소,ice,디카페인 에스프레소,0.0,2026-03-17 20:08:27
바나프레소,ice,콜드브루,0.0,2026-03-17 20:08:27
바나프레소,ice,빅바나 콜드브루,0.0,2026-03-17 20:08:27
바나프레소,ice,콜드브루 라떼,256.8,2026-03-17 20:08:27
바나프레소,ice,바닐라 콜드브루,256.8,2026-03-17 20:08:27
바나프레소,ice,저당 바닐라 콜드브루,256.8,2026-03-17 20:08:27
바나프레소,ice,돌체 콜드브루,256.8,2026-03-17 20:08:27
바나프레소,ice,제주말차라떼,57.77,2026-03-17 20:08:27
바나프레소,ice,멜론라떼,36.75,2026-03-17 20:08:27
바나프레소,ice,딸기크리미라떼,32.25,2026-03-17 20:08:27
바나프레소,ice,제주말차크리미라떼,86.66,2026-03-17 20:08:27
바나프레소,ice,단짠치즈티라떼,82.05,2026-03-17 20:08:27
바나프레소,ice,헛개버블티,40.5,2026-03-17 20:08:27
바나프레소,ice,영암고구마라떼,39.0,2026-03-17 20:08:27
바나프레소,ice,미숫가루라떼,45.0,2026-03-17 20:08:27
바나프레소,ice,얼그레이밀크티,164.81,2026-03-17 20:08:27
바나프레소,ice,빅바나 미숫가루라떼,67.5,2026-03-17 20:08:27
바나프레소,ice,저당 얼그레이밀크티,18.6,2026-03-17 20:08:27
바나프레소,ice,얼그레이버블티,135.56,2026-03-17 20:08:27
바나프레소,ice,저당 얼그레이버블티,18.6,2026-03-17 20:08:27
바나프레소,ice,흑당밀크티,45.0,2026-03-17 20:08:27
바나프레소,ice,흑당버블티,36.0,2026-03-17 20:08:27
바나프레소,ice,리얼초코,15.09,2026-03-17 20:08:27
바나프레소,ice,빅바나 리얼초코,30.19,2026-03-17 20:08:27
바나프레소,ice,토피넛라떼,41.84,2026-03-17 20:08:27
바나프레소,ice,피스타치오라떼,38.25,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 아포가토 라떼 일반 우유 ICED R,1.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 아포가토 라떼 오트 변경 ICED R,0.8,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 아포가토 라떼 일반 우유 ICED R,49.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 아포가토 라떼 오트 변경 ICED R,49.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 디카페인 카페라떼 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 디카페인 바닐라빈라떼 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 디카페인 연유라떼 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 디카페인 엄마는 외계인 카페모카 ICED R,8.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 디카페인 카라멜 마끼아또 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 콜드브루 오트 ICED R,190.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 디카페인 콜드브루 오트 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 디카페인 아메리카노 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 디카페인 콜드브루 아메리카노 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 스페셜에디션 카라멜 마끼아또 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 스페셜에디션 연유라떼 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 스페셜에디션 아메리카노 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 스페셜에디션 카페라떼 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 스페셜에디션 바닐라빈라떼 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,카페31 스페셜에디션 엄마는 외계인 카페모카 ICED R,87.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 연유라떼 일반 우유 HOT R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 연유라떼 일반 우유 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 연유라떼 오트 변경 HOT R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 연유라떼 오트 변경 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 연유 라떼 일반 우유 HOT R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 연유 라떼 일반 우유 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 연유 라떼 오트 변경 HOT R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 연유 라떼 오트 변경 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 엄마는 외계인 카페모카 일반 우유 HOT R,8.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 엄마는 외계인 카페모카 일반 우유 ICED R,8.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 엄마는 외계인 카페모카 오트 변경 HOT R,8.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 엄마는 외계인 카페모카 오트 변경 ICED R,8.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 엄마는 외계인 카페모카 일반 우유 HOT R,152.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 엄마는 외계인 카페모카 일반 우유 ICED R,87.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 엄마는 외계인 카페모카 오트 변경 HOT R,152.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 엄마는 외계인 카페모카 오트 변경 ICED R,87.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 카라멜 마끼아또 일반 우유 HOT R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 카라멜 마끼아또 일반 우유 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 카라멜 마끼아또 오트 변경 HOT R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 카라멜 마끼아또 오트 변경 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 카라멜 마끼아또 일반 우유 HOT R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 카라멜 마끼아또 일반 우유 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 카라멜 마끼아또 오트 변경 HOT R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 카라멜 마끼아또 오트 변경 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 바닐라빈 라떼 일반 우유 HOT R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 바닐라빈 라떼 일반 우유 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 바닐라빈 라떼 오트 변경 HOT R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 바닐라빈 라떼 오트 변경 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 바닐라빈 라떼 일반 우유 HOT R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 바닐라빈 라떼 일반 우유 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 바닐라빈 라떼 오트 변경 HOT R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 바닐라빈 라떼 오트 변경 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 카페라떼 일반 우유 HOT R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 카페라떼 일반 우유 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 카페라떼 오트 변경 HOT R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 카페라떼 오트 변경 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 카페라떼 일반 우유 HOT R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 카페라떼 일반 우유 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 카페라떼 오트 변경 HOT R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 카페라떼 오트 변경 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 아메리카노 HOT R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 아메리카노 ICED R,146.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 아메리카노 HOT K,195.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 아메리카노 ICED K,195.0,2026-03-17 20:08:27
배스킨라빈스,ice,스페셜에디션 아메리카노 ICED 917 L,292.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 아메리카노 HOT R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 아메리카노 HOT K,3.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 아메리카노 ICED R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 아메리카노 ICED K,3.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 콜드브루 아메리카노 R,2.0,2026-03-17 20:08:27
배스킨라빈스,ice,디카페인 콜드브루 라떼 일반 우유 ICED R,2.0,2026-03-17 20:08:27
폴바셋,ice,오렌지플로우 피즈프레소,185.0,2026-03-17 20:08:27
폴바셋,ice,피치크러쉬드 피즈프레소,185.0,2026-03-17 20:08:27
폴바셋,ice,커피큐브 WITH 룽고,370.0,2026-03-17 20:08:27
폴바셋,ice,커피큐브 WITH 시나몬 카페라떼,370.0,2026-03-17 20:08:27
폴바셋,ice,커피큐브 WITH 바닐라빈 카페라떼,370.0,2026-03-17 20:08:27
폴바셋,ice,커피큐브 WITH 카페라떼,370.0,2026-03-17 20:08:27
폴바셋,ice,제주말차 카페라떼,384.0,2026-03-17 20:08:27
폴바셋,ice,아이스 제주말차 카페라떼,364.0,2026-03-17 20:08:27
폴바셋,ice,콜드브루_콜롬비아 아폰테,160.0,2026-03-17 20:08:27
폴바셋,ice,콜드브루 라떼_콜롬비아 아폰테,160.0,2026-03-17 20:08:27
폴바셋,ice,아이스 핸드드립_콜롬비아 아폰테,202.0,2026-03-17 20:08:27
폴바셋,ice,핸드드립_콜롬비아 아폰테,230.0,2026-03-17 20:08:27
폴바셋,ice,아이스 룽고,225.0,2026-03-17 20:08:27
폴바셋,ice,룽고,225.0,2026-03-17 20:08:27
폴바셋,ice,아이스 아메리카노,160.0,2026-03-17 20:08:27
폴바셋,ice,아메리카노,160.0,2026-03-17 20:08:27
폴바셋,ice,리스트레토,150.0,2026-03-17 20:08:27
폴바셋,ice,에스프레소,225.0,2026-03-17 20:08:27
폴바셋,ice,에스프레소 마키아토,113.0,2026-03-17 20:08:27
폴바셋,ice,초콜릿 에스프레소 콘 파나,114.0,2026-03-17 20:08:27
폴바셋,ice,아이스크림 카페 라떼,225.0,2026-03-17 20:08:27
폴바셋,ice,카페라떼,225.0,2026-03-17 20:08:27
폴바셋,ice,아이스 카페라떼,225.0,2026-03-17 20:08:27
폴바셋,ice,락토프리 카페 라떼,225.0,2026-03-17 20:08:27
폴바셋,ice,아이스 락토프리 카페 라떼,225.0,2026-03-17 20:08:27
폴바셋,ice,THE 아이스크림 카페라떼,245.0,2026-03-17 20:08:27
폴바셋,ice,카페 오트,225.0,2026-03-17 20:08:27
폴바셋,ice,아이스 카페 오트,225.0,2026-03-17 20:08:27
폴바셋,ice,플랫 화이트,225.0,2026-03-17 20:08:27
폴바셋,ice,아이스 플랫화이트,185.0,2026-03-17 20:08:27
폴바셋,ice,바닐라빈 카페라떼,225.0,2026-03-17 20:08:27
폴바셋,ice,아이스 바닐라빈 카페라떼,225.0,2026-03-17 20:08:27
폴바셋,ice,시나몬 카페 라떼,225.0,2026-03-17 20:08:27
폴바셋,ice,스페니쉬 카페 라떼 [연유],225.0,2026-03-17 20:08:27
폴바셋,ice,아이스 시나몬 카페 라떼,225.0,2026-03-17 20:08:27
폴바셋,ice,아이스 스페니쉬 카페 라떼 [연유],225.0,2026-03-17 20:08:27
폴바셋,ice,카라멜 마키아토,225.0,2026-03-17 20:08:27
폴바셋,ice,아이스 카라멜 마키아토,225.0,2026-03-17 20:08:27
폴바셋,ice,카페 모카,225.0,2026-03-17 20:08:27
폴바셋,ice,아이스 카페 모카,245.0,2026-03-17 20:08:27
폴바셋,ice,카푸치노,225.0,2026-03-17 20:08:27
폴바셋,ice,VENTI 콜드브루,266.0,2026-03-17 20:08:27
폴바셋,ice,VENTI 콜드브루 라떼,266.0,2026-03-17 20:08:27
폴바셋,ice,디카페인 아메리카노,10.0,2026-03-17 20:08:27
폴바셋,ice,아이스 디카페인 아메리카노,10.0,2026-03-17 20:08:27
폴바셋,ice,디카페인 카페라떼,10.0,2026-03-17 20:08:27
폴바셋,ice,아이스 디카페인 카페라떼,10.0,2026-03-17 20:08:27
폴바셋,ice,디카페인 락토프리 카페라떼,10.0,2026-03-17 20:08:27
폴바셋,ice,아이스 디카페인 락토프리 카페라떼,10.0,2026-03-17 20:08:27
폴바셋,ice,디카페인 카페오트,10.0,2026-03-17 20:08:27
폴바셋,ice,아이스 디카페인 카페오트,10.0,2026-03-17 20:08:27
폴바셋,ice,디카페인 카푸치노,10.0,2026-03-17 20:08:27
폴바셋,ice,아이스 디카페인 아이스크림 카페라떼,10.0,2026-03-17 20:08:27
폴바셋,ice,디카페인 시나몬 카페라떼,10.0,2026-03-17 20:08:27
폴바셋,ice,아이스 디카페인 시나몬 카페라떼,10.0,2026-03-17 20:08:27
폴바셋,ice,디카페인 바닐라빈 카페라떼,10.0,2026-03-17 20:08:27
폴바셋,ice,아이스 디카페인 바닐라빈 카페라떼,10.0,2026-03-17 20:08:27
폴바셋,ice,디카페인 스페니쉬 카페라떼,10.0,2026-03-17 20:08:27
폴바셋,ice,아이스 디카페인 스페니쉬 카페라떼,10.0,2026-03-17 20:08:27
폴바셋,ice,디카페인 카라멜 마키아토,10.0,2026-03-17 20:08:27
폴바셋,ice,아이스 디카페인카라멜 마키아토,10.0,2026-03-17 20:08:27
폴바셋,ice,디카페인 플랫화이트,10.0,2026-03-17 20:08:27
폴바셋,ice,아이스 디카페인 플랫화이트,10.0,2026-03-17 20:08:27
폴바셋,ice,디카페인 밀크 소프트 아포가토,10.0,2026-03-17 20:08:27
카페봄봄,ice,아메리카노,131.75,2026-03-17 20:08:27
카페봄봄,ice,카페라떼,131.75,2026-03-17 20:08:27
카페봄봄,ice,카푸치노,131.75,2026-03-17 20:08:27
카페봄봄,ice,바닐라라떼,131.75,2026-03-17 20:08:27
카페봄봄,ice,달고나카페라떼,131.75,2026-03-17 20:08:27
카페봄봄,ice,카페모카,131.75,2026-03-17 20:08:27
카페봄봄,ice,카라멜마끼아또,131.75,2026-03-17 20:08:27
카페봄봄,ice,헤이즐넛아메리카노,124.0,2026-03-17 20:08:27
카페봄봄,ice,헤이즐넛라떼,124.0,2026-03-17 20:08:27
카페봄봄,ice,콜드브루,167.0,2026-03-17 20:08:27
카페봄봄,ice,콜드브루라떼,167.0,2026-03-17 20:08:27
카페봄봄,ice,어른커피,36.73,2026-03-17 20:08:27
카페봄봄,ice,디카페인제로어른커피,1.7,2026-03-17 20:08:27
카페봄봄,ice,돌체라떼,131.75,2026-03-17 20:08:27
카페봄봄,ice,돌체콜드브루,28.42,2026-03-17 20:08:27
카페봄봄,ice,봄블랑,81.39,2026-03-17 20:08:27
카페봄봄,ice,오블랑,22.57,2026-03-17 20:08:27
카페봄봄,ice,오더블랑,22.57,2026-03-17 20:08:27
카페봄봄,ice,오렌지비앙코,23.4,2026-03-17 20:08:27
카페봄봄,ice,아인슈페너,57.22,2026-03-17 20:08:27
하삼동커피,ice,아메리카노 ice,181.0,2026-03-17 20:08:27
하삼동커피,ice,아메리카노 hot,181.0,2026-03-17 20:08:27
하삼동커피,ice,카페라떼 ice,181.0,2026-03-17 20:08:27
하삼동커피,ice,카페라떼 hot,181.0,2026-03-17 20:08:27
하삼동커피,ice,돌체라떼 ice,115.0,2026-03-17 20:08:27
하삼동커피,ice,돌체라떼 hot,115.0,2026-03-17 20:08:27
하삼동커피,ice,바닐라라떼 ice,182.0,2026-03-17 20:08:27
하삼동커피,ice,바닐라라떼 hot,181.0,2026-03-17 20:08:27
하삼동커피,ice,헤이즐넛라떼 ice,181.0,2026-03-17 20:08:27
하삼동커피,ice,헤이즐넛라떼 hot,181.0,2026-03-17 20:08:27
하삼동커피,ice,카라멜라떼 ice,181.0,2026-03-17 20:08:27
하삼동커피,ice,카라멜라떼 hot,181.0,2026-03-17 20:08:27
하삼동커피,ice,카라멜마끼아또 ice,181.0,2026-03-17 20:08:27
하삼동커피,ice,카라멜마끼아또 hot,181.0,2026-03-17 20:08:27
하삼동커피,ice,카푸치노 ice,181.0,2026-03-17 20:08:27
하삼동커피,ice,카푸치노 hot,181.0,2026-03-17 20:08:27
하삼동커피,ice,카페모카 ice,181.0,2026-03-17 20:08:27
하삼동커피,ice,카페모카 hot,181.0,2026-03-17 20:08:27
하삼동커피,ice,옛다방커피 ice,369.0,2026-03-17 20:08:27
하삼동커피,ice,옛다방커피 hot,308.0,2026-03-17 20:08:27
하삼동커피,ice,히말라야(소금커피) ice,168.0,2026-03-17 20:08:27
하삼동커피,ice,히말라야(소금커피) hot,168.0,2026-03-17 20:08:27
하삼동커피,ice,구룸라떼 ice,168.0,2026-03-17 20:08:27
하삼동커피,ice,구룸라떼 hot,181.0,2026-03-17 20:08:27
하삼동커피,ice,자바칩카페모카 ice,181.0,2026-03-17 20:08:27
하삼동커피,ice,자바칩카페모카 hot,181.0,2026-03-17 20:08:27
하삼동커피,ice,코코넛카페라떼 ice,181.0,2026-03-17 20:08:27
하삼동커피,ice,코코넛카페라떼 hot,181.0,2026-03-17 20:08:27
하삼동커피,ice,흑당카페라떼 ice,181.0,2026-03-17 20:08:27
하삼동커피,ice,흑당카페라떼 hot,181.0,2026-03-17 20:08:27
하삼동커피,ice,흑당구룸라떼 ice,168.0,2026-03-17 20:08:27
하삼동커피,ice,흑당구룸라떼 hot,168.0,2026-03-17 20:08:27
